1996-11-14,769.2939
1996-11-15,771.1659
1996-11-18,770.5991
1996-11-19,775.986
1996-11-20,777.9992
1996-11-21,776.7612
1996-11-22,783.0284
1996-11-25,791.7448
1996-11-26,790.8064
1996-11-27,789.9409
1996-11-29,792.0855
1996-12-02,791.6188
1996-12-03,782.9684
1996-12-04,779.8471
1996-12-05,779.1846
1996-12-06,774.2401
1996-12-09,784.9391
1996-12-10,782.5679
1996-12-11,775.5494
1996-12-12,763.8359
1996-12-13,763.1215
1996-12-16,755.126
1996-12-17,760.4257
1996-12-18,766.2175
1996-12-19,781.141
1996-12-20,784.4176
1996-12-23,782.3757
1996-12-24,786.7123
1996-12-26,791.7299
1996-12-27,793.0799
1996-12-30,790.0136
1996-12-31,776.3752
1997-01-02,772.5088
1997-01-03,784.0789
1997-01-06,783.693
1997-01-07,789.5916
1997-01-08,784.75
1997-01-09,791.5205
1997-01-10,796.3964
1997-01-13,796.4504
1997-01-14,806.2588
1997-01-15,804.5299
1997-01-16,807.2298
1997-01-17,813.9977
1997-01-20,814.5535
1997-01-21,820.8685
1997-01-22,824.6108
1997-01-23,815.5298
1997-01-24,808.146
1997-01-27,802.3775
1997-01-28,802.4405
1997-01-29,810.4054
1997-01-30,822.742
1997-01-31,824.831
1997-02-03,825.5076
1997-02-04,828.2249
1997-02-05,816.8418
1997-02-06,819.0615
1997-02-07,828.9511
1997-02-10,824.6477
1997-02-11,829.0179
1997-02-12,843.0808
1997-02-13,852.6808
1997-02-14,849.2
1997-02-18,857.5735
1997-02-19,853.671
1997-02-20,843.5327
1997-02-21,842.4663
1997-02-24,851.4132
1997-02-25,853.3324
1997-02-26,846.7388
1997-02-27,835.743
1997-02-28,831.296
1997-03-03,836.0251
1997-03-04,831.563
1997-03-05,843.4479
1997-03-06,839.9451
1997-03-07,846.6929
1997-03-10,855.839
1997-03-11,853.4241
1997-03-12,846.1729
1997-03-13,830.8719
1997-03-14,834.6772
1997-03-17,837.3874
1997-03-18,831.0354
1997-03-19,826.9533
1997-03-20,823.7133
1997-03-21,825.2477
1997-03-24,832.4108
1997-03-25,830.5728
1997-03-26,832.2769
1997-03-27,814.7879
1997-03-31,797.1419
1997-04-01,799.7971
1997-04-02,789.9061
1997-04-03,790.1338
1997-04-04,798.1349
1997-04-07,802.5977
1997-04-08,807.034
1997-04-09,801.265
1997-04-10,798.9045
1997-04-11,777.1619
1997-04-14,783.5689
1997-04-15,795.1476
1997-04-16,804.4854
1997-04-17,802.6603
1997-04-18,807.4756
1997-04-21,801.1868
1997-04-22,816.1912
1997-04-23,815.1993
1997-04-24,812.6211
1997-04-25,806.4989
1997-04-28,814.5669
1997-04-29,836.829
1997-04-30,844.6728
1997-05-01,841.827
1997-05-02,857.0524
1997-05-05,875.3157
1997-05-06,872.7722
1997-05-07,860.0987
1997-05-08,865.0109
1997-05-09,870.0122
1997-05-12,883.6327
1997-05-13,879.0103
1997-05-14,882.2076
1997-05-15,888.6438
1997-05-16,875.9991
1997-05-19,879.7312
1997-05-20,888.6574
1997-05-21,886.3129
1997-05-22,882.4339
1997-05-23,894.4543
1997-05-27,897.2925
1997-05-28,894.8069
1997-05-29,891.6351
1997-05-30,896.0961
1997-06-02,894.0789
1997-06-03,893.164
1997-06-04,887.7
1997-06-05,891.3211
1997-06-06,906.7748
1997-06-09,911.9855
1997-06-10,914.496
1997-06-11,919.2065
1997-06-12,934.1051
1997-06-13,944.4625
1997-06-16,945.1628
1997-06-17,945.7126
1997-06-18,940.0878
1997-06-19,949.559
1997-06-20,950.3123
1997-06-23,929.0945
1997-06-24,947.8325
1997-06-25,940.0968
1997-06-26,934.6848
1997-06-27,938.5287
1997-06-30,936.244
1997-07-01,942.6039
1997-07-02,956.482
1997-07-03,970.1407
1997-07-07,965.1534
1997-07-08,972.2954
1997-07-09,960.4815
1997-07-10,967.1153
1997-07-11,970.3203
1997-07-14,972.1198
1997-07-15,979.9329
1997-07-16,991.4636
1997-07-17,986.2075
1997-07-18,968.9526
1997-07-21,966.4568
1997-07-22,988.7302
1997-07-23,991.4856
1997-07-24,995.4523
1997-07-25,993.8537
1997-07-28,991.379
1997-07-29,997.6279
1997-07-30,1008.4028
1997-07-31,1010.6597
1997-08-01,1003.126
1997-08-04,1006.4894
1997-08-05,1008.6927
1997-08-06,1017.2035
1997-08-07,1007.5955
1997-08-08,988.9019
1997-08-11,992.8315
1997-08-12,981.7894
1997-08-13,977.2233
1997-08-14,980.1689
1997-08-15,954.8224
1997-08-18,967.3217
1997-08-19,981.6705
1997-08-20,995.9614
1997-08-21,980.8193
1997-08-22,979.237
1997-08-25,975.6445
1997-08-26,968.0893
1997-08-27,968.9347
1997-08-28,958.4361
1997-08-29,954.0108
1997-09-02,983.8445
1997-09-03,984.4019
1997-09-04,987.6185
1997-09-05,985.739
1997-09-08,988.0821
1997-09-09,990.656
1997-09-10,975.2091
1997-09-11,968.682
1997-09-12,980.7219
1997-09-15,976.5292
1997-09-16,1003.9957
1997-09-17,1001.2616
1997-09-18,1005.8615
1997-09-19,1009.2986
1997-09-22,1014.5424
1997-09-23,1010.8281
1997-09-24,1002.9371
1997-09-25,995.9657
1997-09-26,1004.0485
1997-09-29,1012.6943
1997-09-30,1006.257
1997-10-01,1014.9824
1997-10-02,1020.3952
1997-10-03,1025.2692
1997-10-06,1033.4077
1997-10-07,1044.5414
1997-10-08,1034.9629
1997-10-09,1031.5703
1997-10-10,1027.7567
1997-10-13,1028.9471
1997-10-14,1031.2647
1997-10-15,1026.4373
1997-10-16,1015.3122
1997-10-17,1003.546
1997-10-20,1015.7271
1997-10-21,1033.4484
1997-10-22,1029.4849
1997-10-23,1010.5778
1997-10-24,1000.9577
1997-10-27,932.2351
1997-10-28,979.921
1997-10-29,977.2567
1997-10-30,960.9641
1997-10-31,972.6079
1997-11-03,998.5556
1997-11-04,1000.4486
1997-11-05,1002.7213
1997-11-06,997.7683
1997-11-07,986.8016
1997-11-10,980.1021
1997-11-11,982.9217
1997-11-12,964.1823
1997-11-13,975.6415
1997-11-14,988.1422
1997-11-17,1007.1745
1997-11-18,998.8058
1997-11-19,1005.7293
1997-11-20,1021.0608
1997-11-21,1025.4508
1997-11-24,1007.9973
1997-11-25,1012.5265
1997-11-26,1013.6078
1997-11-28,1017.6392
1997-12-01,1038.3015
1997-12-02,1035.0215
1997-12-03,1040.6997
1997-12-04,1036.8261
1997-12-05,1048.2241
1997-12-08,1046.7841
1997-12-09,1039.7627
1997-12-10,1033.4478
1997-12-11,1017.8972
1997-12-12,1016.2527
1997-12-15,1026.9282
1997-12-16,1031.8852
1997-12-17,1029.2905
1997-12-18,1018.4117
1997-12-19,1009.3367
1997-12-22,1016.7339
1997-12-23,1001.2194
1997-12-24,994.3904
1997-12-26,998.406
1997-12-29,1016.7578
1997-12-30,1035.5046
1997-12-31,1035.0935
1998-01-02,1040.0488
1998-01-05,1042.2329
1998-01-06,1031.0933
1998-01-07,1028.5868
1998-01-08,1020.1524
1998-01-09,989.8909
1998-01-12,1002.1833
1998-01-13,1016.0072
1998-01-14,1022.2495
1998-01-15,1014.5925
1998-01-16,1026.0966
1998-01-20,1044.3455
1998-01-21,1036.0974
1998-01-22,1027.809
1998-01-23,1022.0036
1998-01-26,1021.3206
1998-01-27,1034.2025
1998-01-28,1043.4133
1998-01-29,1052.0522
1998-01-30,1046.4947
1998-02-02,1068.9096
1998-02-03,1074.0148
1998-02-04,1075.1158
1998-02-05,1071.6568
1998-02-06,1081.3767
1998-02-09,1079.6154
1998-02-10,1088.4625
1998-02-11,1089.7674
1998-02-12,1094.2817
1998-02-13,1089.9864
1998-02-17,1092.8943
1998-02-18,1103.117
1998-02-19,1099.0887
1998-02-20,1105.4401
1998-02-23,1109.6656
1998-02-24,1101.5656
1998-02-25,1114.9066
1998-02-26,1121.2142
1998-02-27,1121.972
1998-03-02,1120.243
1998-03-03,1124.8698
1998-03-04,1120.1054
1998-03-05,1107.1265
1998-03-06,1129.3052
1998-03-09,1125.7051
1998-03-10,1138.4899
1998-03-11,1143.2159
1998-03-12,1144.9479
1998-03-13,1143.5574
1998-03-16,1154.981
1998-03-17,1156.2438
1998-03-18,1161.7244
1998-03-19,1166.2583
1998-03-20,1176.3484
1998-03-23,1172.5055
1998-03-24,1183.3205
